dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m,annual_et_ensemble_m3,annual_et_ssebop_m3,annual_et_eemetric_m3,annual_et_pt_jpl_m3,annual_et_sims_m3,annual_et_geesebal_m3,annual_et_disalexi_m3,annual_gridmet_precip_eff_m3,count_et,pumping_m3,count_pump,year,dri_field_id,all_app,meter_change,pumping_mm,annual_net_et_ensemble_mm,pumping_net_et_ensemble_factor_annual,annual_net_et_ssebop_mm,pumping_net_et_ssebop_factor_annual,annual_net_et_eemetric_mm,pumping_net_et_eemetric_factor_annual,annual_net_et_pt_jpl_mm,pumping_net_et_pt_jpl_factor_annual,annual_net_et_sims_mm,pumping_net_et_sims_factor_annual,annual_net_et_geesebal_mm,pumping_net_et_geesebal_factor_annual,annual_net_et_disalexi_mm,pumping_net_et_disalexi_factor_annual
158,475380.8064579826,818.809416580205,774.3390892403116,902.8929161868498,944.9330079706264,737.5209390356532,741.71478901342,788.8160181057389,67.90000039339066,67.81070244751758,292.2749938964844,270.1142883300781,1377.7000026851892,1935.900004439056,410.73999998159707,3.1765027046203613,83.2249984741211,18.625,0.0,100.47149426603411,0.8356908397587437,2020,0.9986848608931412,1,1518.7108411663512,94.57908902343752,1795.8347374541124,389246.2807892881,368105.9407149991,429217.9626421043,350603.2987784174,449203.01537784364,352596.974563012,374987.9948340807,32235.906415983205,1,365558.1855644542,1.0,2020,158,22566,0,768.979690804502,750.9987141326875,1.0,706.5283867927941,1.1,835.0822137393321,0.9,669.7102365881356,1.1,877.1223055231088,0.9,673.9040865659024,1.1,721.0053156582211,1.1
76,503186.8506073771,852.3364226784134,842.6969874846513,929.753586584236,951.4461093486584,757.1311203498265,814.2097667104666,871.317256532322,67.90000039339066,67.81070244751758,292.2749938964844,270.1142883300781,1377.7000026851892,1935.900004439056,410.73999998159707,3.1765027046203613,83.2249984741211,18.625,0.0,100.90777621986598,0.8086615755608059,2020,0.9986848608931412,1,1519.9502426980102,128.76022162920242,1793.7492379772752,428884.4801855091,424034.043148726,467839.779074235,380978.42394566425,478755.1712857936,409699.648244807,438435.38619435916,34121.453802040334,1,319227.8426771878,1.0,2020,76,22567,0,634.4121319781317,784.5257202308959,0.8,774.8862850371338,0.8,861.9428841367184,0.7,689.320417902309,0.9,883.6354069011409,0.7,746.3990642629491,0.8,803.5065540848044,0.8
192193,1000454.8739600857,1621.7271909818496,1581.6424184468128,1780.7648700720306,1804.7281637335714,1444.4461854839128,1511.8035162092947,1638.9650263921073,142.03616387541138,141.8493665617097,584.42594557445,540.6751808053468,2743.07203574938,3850.615368958469,830.6296592943457,6.242409920523931,162.86582563919063,36.519483214798015,0.0,195.00844218186404,1.7199790627472997,4040,1.9973697217862825,1,3162.6493817130986,239.84290506521484,3597.954484594129,811208.718795982,791113.025260453,890712.802807095,722568.7269856572,902794.2870035256,756197.2285396089,819831.7540938082,70950.30791850835,2,720673.1926566715,2.0,2020,193_192,22982,0,720.3455262345232,739.9218397000953,1.0,719.8352830161498,1.0,819.3897758164073,0.9,651.3221495816772,1.1,831.4657669589251,0.9,684.9353613608756,1.1,748.5409543870916,1.0
36,496483.11136665125,719.3559788244279,742.4505539485889,777.11945096327,791.0372071181678,622.2500300169187,717.25153086285,669.176057414179,79.69999998807907,79.5951834012781,292.1333312988281,270.33331298828125,1351.89999987185,1892.5000002980232,412.1500013433397,3.0584700107574463,82.22000122070312,18.66666603088379,0.0,106.34916711078104,0.8273144221746467,2020,0.9986848608931412,1,1546.1498836025662,107.19475599487662,1793.7598635371178,357148.09454695485,368614.16106028913,385826.68291778804,308936.63095079194,392736.6137968141,356103.27167528146,332234.61103706044,39517.66430486579,1,334567.8225383191,1.0,2020,36,24272,0,673.8755354988134,639.7607954231497,1.1,662.8553705473107,1.0,697.5242675619918,1.0,542.6548466156405,1.2,711.4420237168897,0.9,637.6563474615718,1.1,589.5808740129008,1.1
85,520976.38019951305,642.2530237435243,561.1160286957152,685.7135930897729,855.769855952109,679.7340351532896,642.4386790004257,512.6070690711268,91.20000007748604,91.0800593908386,291.8499755859375,269.5874938964844,1370.9000010341406,1921.800001189113,402.6599994152784,3.2073769569396973,86.19999694824219,19.200000762939453,0.0,115.08599728913798,0.5628345778182345,2020,0.9986848608931412,1,1555.720652361587,127.48264999633898,1774.0912672868474,334598.6554820932,292328.1975018198,357240.58558151167,354125.3771325694,445835.88183778845,334695.37748579873,267056.1753093574,47450.55964979575,1,281810.9956390487,1.0,2020,85,26437,0,540.928545611082,551.1729643526857,1.0,470.03596930487663,1.2,594.6335336989342,0.9,588.6539757624511,0.9,764.6897965612703,0.7,551.3586196095872,1.0,421.52700968028824,1.3
147,504131.0550247752,905.941001633916,905.2129466397216,988.887754224534,954.840116576062,771.7095229393298,839.7893268693294,954.2244163047676,71.60697014099706,71.51279701424112,292.20927118964937,270.12078579205,1363.2379794135468,1911.7837123836664,408.7020947041189,3.1318887782439258,83.80542151339615,18.786511365825124,0.0,107.67622483608427,0.8444136104545238,2020,0.9986848608931412,1,1602.9370960116153,145.20884755375633,1792.6045739341632,456712.9929439077,456345.9578115684,498529.0268382949,389042.73597207025,481364.5553494695,423363.8793531809,481054.1617221228,36051.821806561966,1,467210.1430510371,2.0,2020,147,27976,1,926.7632660084317,834.428204619675,1.1,833.7001496254805,1.1,917.3749572102929,1.0,700.1967259250887,1.3,883.3273195618209,1.0,768.2765298550885,1.2,882.7116192905265,1.0
145,494110.8824301865,824.2338326454773,786.4609401976417,934.3737058169032,875.0938093096222,710.1154172901217,831.8934672871064,749.3087568717074,98.20000004768372,98.07085338732747,291.8666687011719,270.4583435058594,1342.799998268485,1870.6000002473595,406.7499996665865,3.034972667694092,83.5625,19.183334350585938,0.0,103.50506187299062,0.7579147432172032,2020,0.9986848608931412,5,1548.8773045480502,103.2957979774072,1786.4782241710052,407262.9063772714,388598.9091579309,461684.2163007535,350875.75546450214,432393.3743271708,411047.61520913965,370241.6110705454,48457.875907893824,1,410925.14258787205,1.0,2020,145,28561,0,831.6456026364328,726.1629792581498,1.1,688.3900868103142,1.2,836.3028524295758,1.0,612.0445639027943,1.4,777.0229559222947,1.1,733.822613899779,1.1,651.2379034843799,1.3
177,487855.1427942134,762.2351017965398,722.0006538917639,829.1626472641831,880.4962354741414,714.350824014452,778.3208114907624,641.9958605326445,101.299999833107,101.16677624180168,291.6500244140625,270.04998779296875,1365.3999990671873,1912.500000730157,404.0599995758385,3.165847063064575,86.01666259765625,19.38999938964844,0.0,113.04072143769494,0.6806281580344351,2020,0.9986848608931412,1,1520.49881004168,143.73061959983104,1772.5127301344514,371860.31442971266,352231.73210188193,404511.261680696,348499.7232547345,429554.61668700457,379707.8106295339,313200.9822134472,49354.73206947439,1,278025.9680348769,1.0,2020,177,29557,0,569.8945109863351,661.0683255547381,0.9,620.8338776499622,0.9,727.9958710223813,0.8,613.1840477726504,0.9,779.3294592323397,0.7,677.1540352489607,0.8,540.8290842908428,1.1
164,490848.5500170222,800.7782111040622,786.8244587252112,894.4741870535345,883.2113912664372,687.8636787378987,825.945527760156,744.2508591444409,98.20000004768372,98.07085338732747,291.8666687011719,270.4583435058594,1342.799998268485,1870.6000002473595,406.7499996665865,3.034972667694092,83.5625,19.183334350585938,0.0,103.1574589973046,0.8427335553438179,2020,0.9986848608931412,5,1525.3327725591023,46.20515256332335,1785.3715431812643,393060.82380565384,386211.64468319825,439051.3577428821,337636.88931787235,433523.0307616475,405414.1646941167,365314.4550599719,48137.93618410166,1,333443.0648105183,1.0,2020,164,29895,0,679.3196492053502,702.7073577167348,1.0,688.7536053378836,1.0,796.403333666207,0.9,589.7928253505712,1.2,785.1405378791096,0.9,727.8746743728284,0.9,646.1800057571136,1.1
168,505420.09856443474,719.0022741501365,661.9194522776277,753.9841398093993,910.2057731163148,701.5420129171727,719.4221732313804,566.6481755964961,101.299999833107,101.16677624180168,291.6500244140625,270.04998779296875,1365.3999990671873,1912.500000730157,404.0599995758385,3.165847063064575,86.01666259765625,19.38999938964844,0.0,115.08995448569648,0.7061519335753473,2020,0.9986848608931412,1,1525.5323985231485,152.06456267189566,1773.9225180302603,363398.2002690147,334547.39481187525,381078.7382584871,354573.4333156893,460036.29156236537,363610.4257040441,286395.37676133815,51131.72201957752,1,317390.02799389366,1.0,2020,168,30913,0,627.9727080410721,617.8354979083348,1.0,560.752676035826,1.1,652.8173635675976,1.0,600.375236675371,1.0,809.0389968745131,0.8,618.2553969895788,1.0,465.48139935469436,1.3
77,489959.3503281405,492.0359884518386,492.1856610326977,559.866372063183,456.79806857338815,392.1824366178489,506.5473209150041,565.3239734967481,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,106.8419476990429,0.6239582598895892,2020,0.9986848608931412,1,1545.289718525779,158.02121286477347,1794.5468442360018,241077.63323992727,241150.96672040693,274311.7639266501,192153.45185538838,223812.48490936664,248187.5962659755,276985.76677938964,33909.5285971941,1,76824.81770843433,1.0,2020,77,31062,0,156.79835002022605,422.8271274014599,0.4,422.97679998231894,0.4,490.65751101280426,0.3,322.9735755674702,0.5,387.5892075230095,0.4,437.33845986462546,0.4,496.1151124463695,0.3
73,509278.0844294753,907.2730585881802,889.4706154631939,1001.9353944540212,1018.2388175641516,786.8663889420927,860.1508970184516,922.2174072655306,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,107.26961468730774,0.8565400242927572,2020,0.9986848608931412,1,1547.2387815239974,157.88293758804676,1793.5668753890263,462054.28533225955,452987.8911994018,510263.7384096346,400733.80726236745,518566.71450080513,438056.0011538519,469665.1145997067,35246.55618128259,1,410947.4764841268,1.0,2020,73,31063,0,806.9215798761408,838.0641975378016,1.0,820.2617544128151,1.0,932.7265334036425,0.9,717.657527891714,1.1,949.0299565137728,0.9,790.942035968073,1.0,853.0085462151519,0.9
153,496979.0707531118,809.1533264260008,793.79642272876,890.0185407350854,914.655543736192,720.5516850256295,746.8690805976659,798.5326044279637,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,103.66300608549112,0.7508660734589577,2020,0.9986848608931412,1,1612.651479396548,90.91298799915457,1795.2988159710292,402132.26826398325,394500.2085348835,442320.58732756326,358099.10685362626,454564.6621851949,371178.30164965894,396853.9917146716,34395.35545269844,1,346381.3180349674,2.0,2020,153,31108,1,696.9736522507243,739.9444653756221,0.9,724.5875616783815,1.0,820.8096796847067,0.8,651.3428239752509,1.1,845.4466826858134,0.8,677.6602195472872,1.0,729.323743377585,1.0
156,488885.96798457066,736.9801444944087,674.9959468375911,781.8861898609945,873.880108054738,679.8815877750856,699.0556464267302,686.2069829722824,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,99.74722007520133,0.8002817142692066,2020,0.9986848608931412,5,1617.5,75.1939659785107,1797.007579580047,360299.2513265578,329996.04685535753,382253.1867839601,332384.5681543096,427227.7225288018,341758.4963784118,335476.96510817605,33835.24102772404,1,298884.69151449203,1.0,2020,156,31110,0,611.3587034347545,667.77128344403,0.9,605.7870857872124,1.0,712.6773288106158,0.9,610.672726724707,1.0,804.6712470043593,0.8,629.8467853763515,1.0,616.9981219219036,1.0
155,483791.5951126535,848.5691551039389,814.132758978036,925.663654849064,956.6928407372136,759.4086567816311,790.9700704126735,840.2584934936898,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,105.01705922377106,0.6072174471506967,2020,0.9986848608931412,1,1612.5739144117326,106.29791188893832,1793.713530288262,410530.6251111313,393870.5860994495,447828.29611723736,367395.52540674293,462839.9554531124,382664.6720513152,406509.9968742674,33482.66528349271,1,400313.89208280726,2.0,2020,155,31113,1,827.4511093761189,779.3602940535602,1.1,744.9238979276572,1.1,856.4547937986852,1.0,690.1997957312525,1.2,887.4839796868349,0.9,721.7612093622948,1.1,771.0496324433111,1.1
152,491598.5843324519,780.488409008235,747.1350518645903,829.3668441416717,884.0584628279643,707.1981050960682,725.7884299524898,774.7996571756121,69.30000019073486,69.2088610503787,292.1600036621094,270.1400146484375,1361.6999986469746,1908.9000010415912,409.2500000689178,3.1163933277130127,82.69999694824219,18.700000762939453,0.0,104.47242402663288,0.7512194653356702,2020,0.9986848608931412,1,1611.9012990452654,114.7105464026286,1794.8292233919417,383686.996956336,367290.53380178567,407715.5664723191,347657.5873078197,434601.88879335084,356796.5646895169,380890.41460879997,34022.97811562754,1,409800.1198816416,1.0,2020,152,31114,0,833.6072009607483,711.2795479578563,1.2,677.9261908142117,1.2,760.1579830912929,1.1,637.9892440456895,1.3,814.8496017775856,1.0,656.579568902111,1.3,705.5907961252334,1.2
142,532807.0859279409,869.4469103368928,873.2053937366674,1015.7331337538756,970.4574572687674,758.122802462159,853.2397804625972,803.3477926613816,82.60000014305115,82.49136965263648,292.4375,271.0857238769531,1415.6000021994114,1994.0000042915344,441.2700013425201,3.1437158584594727,75.5999984741211,16.849998474121094,0.0,95.91202532960897,0.7640619635484717,2020,0.9986848608931412,5,1520.0,133.66251386557377,1819.1856947195304,463247.47466565156,465250.021253394,541189.8110758578,403933.2011553869,517066.60982441116,454612.20102607243,428029.3963945544,43951.98627882582,1,482673.3521155345,1.0,2020,142,31454,0,905.9064056456886,786.9555406842563,1.2,790.7140240840309,1.1,933.241764101239,1.0,675.6314328095224,1.3,887.9660876161308,1.0,770.7484108099605,1.2,720.8564230087452,1.3
65,493740.8459204649,951.6227795709542,997.7809597523212,1049.9028500537952,996.3416691377544,805.3598577168823,885.4115286652171,999.5008124190324,67.90000039339066,67.81070244751758,292.2749938964844,270.1142883300781,1377.7000026851892,1935.900004439056,410.73999998159707,3.1765027046203613,83.2249984741211,18.625,0.0,99.28682721117268,0.8454053545146937,2020,0.9986848608931412,1,1522.0230498652302,101.65855566169948,1797.3474432519977,469855.03618254705,492645.2151114444,518379.92131986783,397639.0574195187,491934.57854588283,437163.83715089626,493494.37662196497,33480.91358889827,1,546647.8515842634,1.0,2020,65,33018,0,1107.155415844046,883.8120771234367,1.3,929.9702573048037,1.2,982.0921476062776,1.1,737.5491552693647,1.5,928.5309666902369,1.2,817.6008262176996,1.4,931.6901099715149,1.2
93,492895.1501213876,923.8701430818124,950.7317793394697,1022.26552619134,989.9813150959276,790.9708942338353,835.7479571524412,960.5294631957498,67.90000039339066,67.81070244751758,292.2749938964844,270.1142883300781,1377.7000026851892,1935.900004439056,410.73999998159707,3.1765027046203613,83.2249984741211,18.625,0.0,99.0240419258543,0.8318365200486603,2020,0.9986848608931412,1,1520.0717276245418,103.07456548626178,1799.7746868435815,455371.1128669778,468611.0831027018,503869.7199959998,389865.7176550345,487956.98892157595,411936.11480429553,473440.31395788497,33423.566362705926,1,485028.63181881956,1.0,2020,93,33019,0,984.0401791321527,856.0594406342949,1.1,882.921076891952,1.1,954.4548237438224,1.0,723.1601917863178,1.4,922.17061264841,1.1,767.9372547049236,1.3,892.7187607482322,1.1
126,498928.7687007737,866.8343967044556,911.668304294426,993.2704205297656,950.854296104235,742.2868493418695,840.8683249459258,859.2922132973925,70.60052516710545,70.50767565549232,292.3179253999997,270.6000061035156,1396.0208560887295,1966.480849351859,424.4013379356166,3.1671214263148904,79.73846659843758,17.55963749691359,0.0,97.18847749684612,0.8078390132885374,2020,0.9986848608931412,1,1531.556350528234,158.2817946476748,1801.939206703728,432488.61821523204,454857.5445251402,495571.18790181563,370348.26376491564,474408.56316912686,419533.3980047528,428725.6059346307,35178.3077987483,1,383712.99343484815,1.0,2020,126,33817,0,769.0736985041951,796.3267210489632,1.0,841.1606286389336,0.9,922.7627448742733,0.8,671.779173686377,1.1,880.3466204487427,0.9,770.3606492904333,1.0,788.7845376419001,1.0
159,500610.3310902529,851.547553008223,870.4378853050472,951.2419796959812,935.8918086813234,749.2433665232888,816.3767511403402,836.7144869280689,70.59397561251916,70.50113471448144,292.3180093481625,270.6000061035156,1396.0485657511545,1966.52787180366,424.4038402000899,3.1672173250312667,79.73843861571663,17.55935760243738,0.0,96.74904703591882,0.8194177385823581,2020,0.9986848608931412,1,1541.9596457075777,155.45367008993466,1803.0725882027912,426293.5024505412,435750.1979560593,476201.5624025528,375078.96978239936,468517.10820861295,408686.6356827507,418867.9163290717,35293.596391655075,1,436027.01241435885,2.0,2020,159,33818,1,870.9908392516762,781.0464182937415,1.1,799.9367505905658,1.1,880.7408449814998,1.0,678.7422318088074,1.3,865.390673966842,1.0,745.8756164258588,1.2,766.2133522135874,1.1
128,528584.0098041092,975.1000476661526,1021.723192914658,1076.967812533636,1056.7958801786149,815.0496496794068,914.0595878159168,1002.0754457810334,67.90000039339066,67.81070244751758,292.2749938964844,270.1142883300781,1377.7000026851892,1935.900004439056,410.73999998159707,3.1765027046203613,83.2249984741211,18.625,0.0,99.68476239282413,0.830037174813862,2020,0.9986848608931412,1,1518.6288908484903,94.53949624055129,1797.9803136692135,515422.293155553,540066.5422206874,569267.9647789896,430822.21201697533,558605.4038892752,483157.28212762857,529681.0572571789,35843.65300734217,1,506231.0701763817,1.0,2020,128,35009,0,957.7116613194344,907.289345218635,1.1,953.9124904671404,1.0,1009.1571100861186,0.9,747.2389472318891,1.3,988.9851777310972,1.0,846.2488853683991,1.1,934.2647433335159,1.0
